,id_student,code_module - code_presentation,final_result
29665,553253.0,DDD - 2013B,0
29666,553627.0,DDD - 2013B,0
29667,553864.0,DDD - 2013B,0
29668,554046.0,DDD - 2013B,0
29669,554587.0,DDD - 2013B,0
29670,554729.0,DDD - 2013B,0
29671,555151.0,DDD - 2013B,0
29672,555428.0,DDD - 2013B,0
29673,555830.0,DDD - 2013B,0
29674,556713.0,DDD - 2013B,0
29675,556739.0,DDD - 2013B,0
29676,556756.0,DDD - 2013B,0
29677,557083.0,DDD - 2013B,0
29678,557247.0,DDD - 2013B,0
29679,557706.0,DDD - 2013B,0
29680,558123.0,DDD - 2013B,0
29681,558134.0,DDD - 2013B,0
29682,558317.0,DDD - 2013B,0
29683,558626.0,DDD - 2013B,0
29684,558817.0,DDD - 2013B,0
29685,558829.0,DDD - 2013B,0
29686,558954.0,DDD - 2013B,0
29687,559261.0,DDD - 2013B,0
29688,559826.0,DDD - 2013B,0
29689,559838.0,DDD - 2013B,0
29690,560127.0,DDD - 2013B,0
29691,560384.0,DDD - 2013B,0
29692,596620.0,DDD - 2013B,0
29693,879295.0,DDD - 2013B,0
29694,925553.0,DDD - 2013B,0
29695,987203.0,DDD - 2013B,0
29696,1060973.0,DDD - 2013B,0
29697,1073372.0,DDD - 2013B,0
29698,1587816.0,DDD - 2013B,0
29699,1656527.0,DDD - 2013B,0
29700,1730611.0,DDD - 2013B,0
29701,1741838.0,DDD - 2013B,0
29702,1766513.0,DDD - 2013B,0
29703,1819994.0,DDD - 2013B,0
29704,1841753.0,DDD - 2013B,0
29705,1901165.0,DDD - 2013B,0
29706,1922497.0,DDD - 2013B,0
29707,1935774.0,DDD - 2013B,0
29708,2034000.0,DDD - 2013B,0
29709,2046628.0,DDD - 2013B,0
29710,2141506.0,DDD - 2013B,0
29711,2155857.0,DDD - 2013B,0
29712,2191819.0,DDD - 2013B,0
29713,2193231.0,DDD - 2013B,0
29714,2214589.0,DDD - 2013B,0
29715,2229785.0,DDD - 2013B,0
29716,2267712.0,DDD - 2013B,0
29717,2283212.0,DDD - 2013B,0
29718,2298696.0,DDD - 2013B,0
29719,2321898.0,DDD - 2013B,0
29720,2353766.0,DDD - 2013B,0
29721,2375627.0,DDD - 2013B,0
29722,2480562.0,DDD - 2013B,0
29723,2517826.0,DDD - 2013B,0
29724,2526483.0,DDD - 2013B,0
29725,2535493.0,DDD - 2013B,0
29726,2546792.0,DDD - 2013B,0
29727,2586026.0,DDD - 2013B,0
29728,2604698.0,DDD - 2013B,0
29729,2607945.0,DDD - 2013B,0
29730,2614272.0,DDD - 2013B,0
29731,2629511.0,DDD - 2013B,0
29732,2643034.0,DDD - 2013B,0
29733,2648271.0,DDD - 2013B,0
29734,2652066.0,DDD - 2013B,0
29735,2665767.0,DDD - 2013B,0
29736,2667605.0,DDD - 2013B,0
29737,2685825.0,DDD - 2013B,0
29738,2686609.0,DDD - 2013B,0
29739,2697773.0,DDD - 2013B,0
29740,2707979.0,DDD - 2013B,0
29741,2710343.0,DDD - 2013B,0
29742,28149.0,DDD - 2014B,0
29743,50309.0,DDD - 2014B,0
29744,50619.0,DDD - 2014B,0
29745,69489.0,DDD - 2014B,0
29746,75309.0,DDD - 2014B,0
29747,75469.0,DDD - 2014B,0
29748,85216.0,DDD - 2014B,0
29749,85304.0,DDD - 2014B,0
29750,103891.0,DDD - 2014B,0
29751,118578.0,DDD - 2014B,0
29752,124847.0,DDD - 2014B,0
29753,134721.0,DDD - 2014B,0
29754,139455.0,DDD - 2014B,0
29755,141182.0,DDD - 2014B,0
29756,141301.0,DDD - 2014B,0
29757,157310.0,DDD - 2014B,0
29758,161286.0,DDD - 2014B,0
29759,161878.0,DDD - 2014B,0
29760,162901.0,DDD - 2014B,0
29761,172965.0,DDD - 2014B,0
29762,196264.0,DDD - 2014B,0
29763,229499.0,DDD - 2014B,0
29764,237925.0,DDD - 2014B,0
29765,237969.0,DDD - 2014B,0
29766,244438.0,DDD - 2014B,0
29767,247342.0,DDD - 2014B,0
29768,250058.0,DDD - 2014B,0
29769,255622.0,DDD - 2014B,0
29770,260367.0,DDD - 2014B,0
29771,263022.0,DDD - 2014B,0
29772,268883.0,DDD - 2014B,0
29773,287499.0,DDD - 2014B,0
29774,288407.0,DDD - 2014B,0
29775,309258.0,DDD - 2014B,0
29776,315633.0,DDD - 2014B,0
29777,315723.0,DDD - 2014B,0
29778,320593.0,DDD - 2014B,0
29779,334504.0,DDD - 2014B,0
29780,352308.0,DDD - 2014B,0
29781,352600.0,DDD - 2014B,0
29782,354953.0,DDD - 2014B,0
29783,361842.0,DDD - 2014B,0
29784,363122.0,DDD - 2014B,1
29785,367045.0,DDD - 2014B,0
29786,373795.0,DDD - 2014B,0
29787,376280.0,DDD - 2014B,0
29788,392802.0,DDD - 2014B,0
29789,394020.0,DDD - 2014B,0
29790,395164.0,DDD - 2014B,0
29791,400461.0,DDD - 2014B,0
29792,406753.0,DDD - 2014B,0
29793,409284.0,DDD - 2014B,0
29794,413629.0,DDD - 2014B,0
29795,421242.0,DDD - 2014B,0
29796,421754.0,DDD - 2014B,0
29797,421877.0,DDD - 2014B,0
29798,430282.0,DDD - 2014B,0
29799,464592.0,DDD - 2014B,0
29800,466158.0,DDD - 2014B,0
29801,470555.0,DDD - 2014B,0
29802,473406.0,DDD - 2014B,0
29803,477063.0,DDD - 2014B,0
29804,477180.0,DDD - 2014B,0
29805,479921.0,DDD - 2014B,0
29806,484305.0,DDD - 2014B,0
29807,485306.0,DDD - 2014B,0
29808,488550.0,DDD - 2014B,0
29809,490164.0,DDD - 2014B,0
29810,491792.0,DDD - 2014B,0
29811,491912.0,DDD - 2014B,0
29812,493055.0,DDD - 2014B,0
29813,493793.0,DDD - 2014B,0
29814,496085.0,DDD - 2014B,0
29815,497206.0,DDD - 2014B,0
29816,497405.0,DDD - 2014B,0
29817,498438.0,DDD - 2014B,0
29818,501890.0,DDD - 2014B,0
29819,504089.0,DDD - 2014B,0
29820,508872.0,DDD - 2014B,0
29821,509100.0,DDD - 2014B,0
29822,509417.0,DDD - 2014B,0
29823,511869.0,DDD - 2014B,0
29824,514277.0,DDD - 2014B,0
29825,518265.0,DDD - 2014B,0
29826,518330.0,DDD - 2014B,0
29827,521249.0,DDD - 2014B,0
29828,522690.0,DDD - 2014B,0
29829,526098.0,DDD - 2014B,0
29830,528330.0,DDD - 2014B,0
29831,528822.0,DDD - 2014B,0
29832,531340.0,DDD - 2014B,0
29833,532988.0,DDD - 2014B,0
29834,536794.0,DDD - 2014B,0
29835,536999.0,DDD - 2014B,0
29836,537238.0,DDD - 2014B,0
29837,543356.0,DDD - 2014B,0
29838,547816.0,DDD - 2014B,0
29839,547860.0,DDD - 2014B,0
29840,549785.0,DDD - 2014B,0
29841,551109.0,DDD - 2014B,0
29842,551340.0,DDD - 2014B,0
29843,554585.0,DDD - 2014B,0
29844,555137.0,DDD - 2014B,0
29845,556007.0,DDD - 2014B,0
29846,556170.0,DDD - 2014B,0
29847,556836.0,DDD - 2014B,0
29848,557751.0,DDD - 2014B,0
29849,561906.0,DDD - 2014B,0
29850,563631.0,DDD - 2014B,0
29851,564643.0,DDD - 2014B,0
29852,564944.0,DDD - 2014B,0
29853,564970.0,DDD - 2014B,0
29854,571008.0,DDD - 2014B,0
29855,572043.0,DDD - 2014B,0
29856,572235.0,DDD - 2014B,0
29857,572414.0,DDD - 2014B,0
29858,575773.0,DDD - 2014B,0
29859,576350.0,DDD - 2014B,0
29860,576827.0,DDD - 2014B,0
29861,576869.0,DDD - 2014B,0
29862,577977.0,DDD - 2014B,0
29863,579178.0,DDD - 2014B,0
29864,581409.0,DDD - 2014B,0
29865,581909.0,DDD - 2014B,0
29866,582366.0,DDD - 2014B,0
29867,582920.0,DDD - 2014B,0
29868,583348.0,DDD - 2014B,0
29869,584089.0,DDD - 2014B,0
29870,584952.0,DDD - 2014B,0
29871,585384.0,DDD - 2014B,0
29872,585485.0,DDD - 2014B,0
29873,587310.0,DDD - 2014B,0
29874,587576.0,DDD - 2014B,0
29875,588059.0,DDD - 2014B,0
29876,588560.0,DDD - 2014B,0
29877,588749.0,DDD - 2014B,0
29878,589445.0,DDD - 2014B,0
29879,590504.0,DDD - 2014B,0
29880,591100.0,DDD - 2014B,0
29881,591648.0,DDD - 2014B,0
29882,591742.0,DDD - 2014B,0
29883,591852.0,DDD - 2014B,0
29884,593099.0,DDD - 2014B,0
29885,597242.0,DDD - 2014B,0
29886,597379.0,DDD - 2014B,0
29887,600814.0,DDD - 2014B,0
29888,601270.0,DDD - 2014B,0
29889,601731.0,DDD - 2014B,0
29890,603241.0,DDD - 2014B,0
29891,603559.0,DDD - 2014B,0
29892,604027.0,DDD - 2014B,0
29893,604398.0,DDD - 2014B,0
29894,604480.0,DDD - 2014B,0
29895,605131.0,DDD - 2014B,0
29896,606905.0,DDD - 2014B,0
29897,607063.0,DDD - 2014B,0
29898,607214.0,DDD - 2014B,0
29899,607705.0,DDD - 2014B,0
29900,607946.0,DDD - 2014B,0
29901,609267.0,DDD - 2014B,0
29902,609708.0,DDD - 2014B,0
29903,610129.0,DDD - 2014B,0
29904,610261.0,DDD - 2014B,0
29905,610609.0,DDD - 2014B,0
29906,611493.0,DDD - 2014B,0
29907,611800.0,DDD - 2014B,0
29908,611988.0,DDD - 2014B,0
29909,612111.0,DDD - 2014B,0
29910,612805.0,DDD - 2014B,0
29911,613617.0,DDD - 2014B,0
29912,614879.0,DDD - 2014B,0
29913,616166.0,DDD - 2014B,0
29914,616388.0,DDD - 2014B,0
29915,616684.0,DDD - 2014B,0
29916,616862.0,DDD - 2014B,0
29917,616874.0,DDD - 2014B,0
29918,617350.0,DDD - 2014B,0
29919,617401.0,DDD - 2014B,0
29920,618300.0,DDD - 2014B,0
29921,618583.0,DDD - 2014B,0
29922,618913.0,DDD - 2014B,0
29923,618963.0,DDD - 2014B,0
29924,618998.0,DDD - 2014B,0
29925,619015.0,DDD - 2014B,0
29926,619908.0,DDD - 2014B,0
29927,619939.0,DDD - 2014B,0
29928,620106.0,DDD - 2014B,0
29929,620393.0,DDD - 2014B,0
29930,620508.0,DDD - 2014B,0
29931,620793.0,DDD - 2014B,0
29932,621384.0,DDD - 2014B,0
29933,621675.0,DDD - 2014B,0
29934,622199.0,DDD - 2014B,0
29935,622207.0,DDD - 2014B,0
29936,622256.0,DDD - 2014B,0
29937,622281.0,DDD - 2014B,0
29938,622333.0,DDD - 2014B,0
29939,622626.0,DDD - 2014B,0
29940,622630.0,DDD - 2014B,0
29941,622672.0,DDD - 2014B,0
29942,622792.0,DDD - 2014B,0
29943,622873.0,DDD - 2014B,0
29944,622968.0,DDD - 2014B,0
29945,623008.0,DDD - 2014B,1
29946,623015.0,DDD - 2014B,0
29947,623099.0,DDD - 2014B,0
29948,623332.0,DDD - 2014B,0
29949,623601.0,DDD - 2014B,0
29950,623834.0,DDD - 2014B,0
29951,623997.0,DDD - 2014B,0
29952,624068.0,DDD - 2014B,0
29953,624492.0,DDD - 2014B,0
29954,624651.0,DDD - 2014B,0
29955,625568.0,DDD - 2014B,0
29956,625613.0,DDD - 2014B,0
29957,625913.0,DDD - 2014B,0
29958,626321.0,DDD - 2014B,0
29959,626546.0,DDD - 2014B,0
29960,626930.0,DDD - 2014B,0
29961,627333.0,DDD - 2014B,1
29962,627370.0,DDD - 2014B,0
29963,627616.0,DDD - 2014B,0
29964,627690.0,DDD - 2014B,0
29965,628150.0,DDD - 2014B,0
29966,628262.0,DDD - 2014B,0
29967,628437.0,DDD - 2014B,0
29968,628841.0,DDD - 2014B,0
29969,628858.0,DDD - 2014B,0
29970,628947.0,DDD - 2014B,0
29971,629442.0,DDD - 2014B,0
29972,629673.0,DDD - 2014B,0
29973,629706.0,DDD - 2014B,0
29974,629707.0,DDD - 2014B,0
29975,629713.0,DDD - 2014B,0
29976,629955.0,DDD - 2014B,0
29977,630009.0,DDD - 2014B,0
29978,630531.0,DDD - 2014B,0
29979,630556.0,DDD - 2014B,0
29980,630939.0,DDD - 2014B,0
29981,631560.0,DDD - 2014B,0
29982,631600.0,DDD - 2014B,0
29983,631630.0,DDD - 2014B,0
29984,632260.0,DDD - 2014B,0
29985,632473.0,DDD - 2014B,0
29986,632879.0,DDD - 2014B,0
29987,632975.0,DDD - 2014B,0
29988,633477.0,DDD - 2014B,0
29989,633618.0,DDD - 2014B,0
29990,633771.0,DDD - 2014B,0
29991,634108.0,DDD - 2014B,0
29992,634295.0,DDD - 2014B,0
29993,634313.0,DDD - 2014B,0
29994,634816.0,DDD - 2014B,0
29995,835603.0,DDD - 2014B,0
29996,997948.0,DDD - 2014B,0
29997,1175060.0,DDD - 2014B,0
29998,1614808.0,DDD - 2014B,0
29999,1845093.0,DDD - 2014B,0
30000,1903131.0,DDD - 2014B,0
30001,1981053.0,DDD - 2014B,0
30002,1994454.0,DDD - 2014B,0
30003,2110039.0,DDD - 2014B,0
30004,2151748.0,DDD - 2014B,0
30005,2305237.0,DDD - 2014B,0
30006,2352039.0,DDD - 2014B,0
30007,2357168.0,DDD - 2014B,0
30008,2365009.0,DDD - 2014B,0
30009,2371311.0,DDD - 2014B,0
30010,2446778.0,DDD - 2014B,0
30011,2465186.0,DDD - 2014B,0
30012,2485856.0,DDD - 2014B,0
30013,2495139.0,DDD - 2014B,0
30014,2499850.0,DDD - 2014B,0
30015,2516497.0,DDD - 2014B,0
30016,2521837.0,DDD - 2014B,0
30017,2533590.0,DDD - 2014B,0
30018,2544678.0,DDD - 2014B,0
30019,2558536.0,DDD - 2014B,0
30020,2588296.0,DDD - 2014B,0
30021,2599201.0,DDD - 2014B,0
30022,2610581.0,DDD - 2014B,0
30023,2621984.0,DDD - 2014B,0
30024,2631092.0,DDD - 2014B,0
30025,2638464.0,DDD - 2014B,0
30026,2640853.0,DDD - 2014B,0
30027,2683696.0,DDD - 2014B,0
30028,2710343.0,DDD - 2014B,0
30029,26915.0,EEE - 2013J,0
30030,32553.0,EEE - 2013J,0
30031,40508.0,EEE - 2013J,0
30032,100758.0,EEE - 2013J,0
30033,101414.0,EEE - 2013J,0
30034,110461.0,EEE - 2013J,0
30035,111383.0,EEE - 2013J,0
30036,125619.0,EEE - 2013J,0
30037,141301.0,EEE - 2013J,0
30038,146125.0,EEE - 2013J,0
30039,171107.0,EEE - 2013J,0
30040,197730.0,EEE - 2013J,0
30041,227811.0,EEE - 2013J,0
30042,231673.0,EEE - 2013J,0
30043,238249.0,EEE - 2013J,0
30044,248734.0,EEE - 2013J,0
30045,255449.0,EEE - 2013J,0
30046,278786.0,EEE - 2013J,0
30047,282585.0,EEE - 2013J,0
30048,283811.0,EEE - 2013J,0
30049,288769.0,EEE - 2013J,0
30050,330354.0,EEE - 2013J,0
30051,330937.0,EEE - 2013J,0
30052,336277.0,EEE - 2013J,0
30053,339353.0,EEE - 2013J,0
30054,348708.0,EEE - 2013J,0
30055,355205.0,EEE - 2013J,0
30056,357493.0,EEE - 2013J,0
30057,359590.0,EEE - 2013J,0
30058,365405.0,EEE - 2013J,0
30059,388252.0,EEE - 2013J,0
30060,392250.0,EEE - 2013J,0
30061,400208.0,EEE - 2013J,0
30062,402808.0,EEE - 2013J,0
30063,411381.0,EEE - 2013J,0
30064,413190.0,EEE - 2013J,0
30065,434573.0,EEE - 2013J,0
30066,444925.0,EEE - 2013J,0
30067,466430.0,EEE - 2013J,0
30068,467363.0,EEE - 2013J,0
30069,470002.0,EEE - 2013J,0
30070,470674.0,EEE - 2013J,0
30071,481934.0,EEE - 2013J,0
30072,484361.0,EEE - 2013J,0
30073,490327.0,EEE - 2013J,0
30074,493743.0,EEE - 2013J,0
30075,494383.0,EEE - 2013J,0
30076,502303.0,EEE - 2013J,0
30077,502479.0,EEE - 2013J,0
30078,503015.0,EEE - 2013J,0
30079,507300.0,EEE - 2013J,0
30080,509402.0,EEE - 2013J,0
30081,512693.0,EEE - 2013J,0
30082,514040.0,EEE - 2013J,0
30083,518805.0,EEE - 2013J,0
30084,518906.0,EEE - 2013J,0
30085,519258.0,EEE - 2013J,0
30086,520337.0,EEE - 2013J,0
30087,521542.0,EEE - 2013J,0
30088,526051.0,EEE - 2013J,0
30089,528961.0,EEE - 2013J,0
30090,529503.0,EEE - 2013J,0
30091,539775.0,EEE - 2013J,0
30092,543576.0,EEE - 2013J,0
30093,549139.0,EEE - 2013J,0
30094,551182.0,EEE - 2013J,0
30095,554999.0,EEE - 2013J,0
30096,555020.0,EEE - 2013J,0
30097,555925.0,EEE - 2013J,0
30098,556450.0,EEE - 2013J,0
30099,556742.0,EEE - 2013J,0
30100,556836.0,EEE - 2013J,0
30101,559519.0,EEE - 2013J,0
30102,559645.0,EEE - 2013J,0
30103,560924.0,EEE - 2013J,0
30104,561740.0,EEE - 2013J,0
30105,561787.0,EEE - 2013J,0
30106,562315.0,EEE - 2013J,0
30107,562675.0,EEE - 2013J,0
30108,563990.0,EEE - 2013J,0
30109,564444.0,EEE - 2013J,0
30110,565275.0,EEE - 2013J,0
30111,566306.0,EEE - 2013J,0
30112,566970.0,EEE - 2013J,0
30113,567892.0,EEE - 2013J,0
30114,568751.0,EEE - 2013J,0
30115,571617.0,EEE - 2013J,0
30116,571710.0,EEE - 2013J,0
30117,571711.0,EEE - 2013J,0
30118,571754.0,EEE - 2013J,0
30119,571963.0,EEE - 2013J,0
30120,572021.0,EEE - 2013J,0
30121,572146.0,EEE - 2013J,0
30122,572186.0,EEE - 2013J,0
30123,572403.0,EEE - 2013J,0
30124,572658.0,EEE - 2013J,0
30125,572659.0,EEE - 2013J,0
30126,573110.0,EEE - 2013J,0
30127,573242.0,EEE - 2013J,0
30128,573244.0,EEE - 2013J,0
30129,573547.0,EEE - 2013J,0
30130,573944.0,EEE - 2013J,0
30131,574101.0,EEE - 2013J,0
30132,574399.0,EEE - 2013J,0
30133,574670.0,EEE - 2013J,0
30134,574888.0,EEE - 2013J,0
30135,575208.0,EEE - 2013J,0
30136,575469.0,EEE - 2013J,0
30137,576202.0,EEE - 2013J,0
30138,576298.0,EEE - 2013J,0
30139,576301.0,EEE - 2013J,0
30140,576409.0,EEE - 2013J,0
30141,576481.0,EEE - 2013J,0
30142,576631.0,EEE - 2013J,0
30143,576834.0,EEE - 2013J,0
30144,577352.0,EEE - 2013J,0
30145,577603.0,EEE - 2013J,0
30146,577887.0,EEE - 2013J,0
30147,578472.0,EEE - 2013J,0
30148,578722.0,EEE - 2013J,0
30149,579098.0,EEE - 2013J,0
30150,579199.0,EEE - 2013J,0
30151,579206.0,EEE - 2013J,0
30152,579321.0,EEE - 2013J,0
30153,579499.0,EEE - 2013J,0
30154,579604.0,EEE - 2013J,0
30155,581047.0,EEE - 2013J,0
30156,581453.0,EEE - 2013J,0
30157,582170.0,EEE - 2013J,0
30158,582983.0,EEE - 2013J,0
30159,583427.0,EEE - 2013J,0
30160,583833.0,EEE - 2013J,0
30161,583844.0,EEE - 2013J,0
30162,584115.0,EEE - 2013J,0
30163,584444.0,EEE - 2013J,0
30164,584514.0,EEE - 2013J,0
30165,584913.0,EEE - 2013J,0
30166,585056.0,EEE - 2013J,0
30167,585758.0,EEE - 2013J,0
30168,586060.0,EEE - 2013J,0
30169,586314.0,EEE - 2013J,0
30170,586587.0,EEE - 2013J,0
30171,587226.0,EEE - 2013J,0
30172,588383.0,EEE - 2013J,0
30173,588583.0,EEE - 2013J,0
30174,588694.0,EEE - 2013J,0
30175,588706.0,EEE - 2013J,0
30176,588852.0,EEE - 2013J,0
30177,588974.0,EEE - 2013J,0
30178,589023.0,EEE - 2013J,0
30179,589472.0,EEE - 2013J,0
30180,589484.0,EEE - 2013J,0
30181,589555.0,EEE - 2013J,0
30182,589799.0,EEE - 2013J,0
30183,590072.0,EEE - 2013J,0
30184,590436.0,EEE - 2013J,0
30185,590942.0,EEE - 2013J,0
30186,591178.0,EEE - 2013J,0
30187,591398.0,EEE - 2013J,0
30188,592581.0,EEE - 2013J,0
30189,593348.0,EEE - 2013J,0
30190,593845.0,EEE - 2013J,0
30191,594458.0,EEE - 2013J,0
30192,594755.0,EEE - 2013J,0
30193,594851.0,EEE - 2013J,0
30194,595077.0,EEE - 2013J,0
30195,595100.0,EEE - 2013J,0
30196,595362.0,EEE - 2013J,0
30197,595453.0,EEE - 2013J,0
30198,595515.0,EEE - 2013J,0
30199,595990.0,EEE - 2013J,0
30200,596137.0,EEE - 2013J,0
30201,596404.0,EEE - 2013J,0
30202,597181.0,EEE - 2013J,0
30203,598547.0,EEE - 2013J,0
30204,598821.0,EEE - 2013J,0
30205,598924.0,EEE - 2013J,0
30206,599263.0,EEE - 2013J,0
30207,599520.0,EEE - 2013J,0
30208,599547.0,EEE - 2013J,0
30209,599982.0,EEE - 2013J,0
30210,600077.0,EEE - 2013J,0
30211,600623.0,EEE - 2013J,0
30212,600978.0,EEE - 2013J,0
30213,601054.0,EEE - 2013J,0
30214,601157.0,EEE - 2013J,0
30215,601223.0,EEE - 2013J,0
30216,601248.0,EEE - 2013J,0
30217,601370.0,EEE - 2013J,0
30218,602037.0,EEE - 2013J,0
30219,602244.0,EEE - 2013J,0
30220,602659.0,EEE - 2013J,0
30221,602944.0,EEE - 2013J,0
30222,603053.0,EEE - 2013J,0
30223,603357.0,EEE - 2013J,0
30224,604875.0,EEE - 2013J,0
30225,605262.0,EEE - 2013J,0
30226,605926.0,EEE - 2013J,0
30227,606190.0,EEE - 2013J,0
30228,606303.0,EEE - 2013J,0
30229,606606.0,EEE - 2013J,0
30230,607442.0,EEE - 2013J,0
30231,607883.0,EEE - 2013J,0
30232,608472.0,EEE - 2013J,1
30233,608591.0,EEE - 2013J,0
30234,608669.0,EEE - 2013J,0
30235,608967.0,EEE - 2013J,0
30236,609490.0,EEE - 2013J,0
30237,610143.0,EEE - 2013J,0
30238,610695.0,EEE - 2013J,0
30239,611405.0,EEE - 2013J,0
30240,611565.0,EEE - 2013J,0
30241,1400592.0,EEE - 2013J,0
30242,1837015.0,EEE - 2013J,0
30243,2115680.0,EEE - 2013J,0
30244,2128283.0,EEE - 2013J,0
30245,2198356.0,EEE - 2013J,0
30246,2384615.0,EEE - 2013J,0
30247,2435050.0,EEE - 2013J,0
30248,2513333.0,EEE - 2013J,0
30249,2518880.0,EEE - 2013J,0
30250,2541992.0,EEE - 2013J,0
30251,2610857.0,EEE - 2013J,0
30252,2614546.0,EEE - 2013J,0
30253,2670012.0,EEE - 2013J,0
30254,28770.0,EEE - 2014J,0
30255,46048.0,EEE - 2014J,0
30256,124711.0,EEE - 2014J,0
30257,164708.0,EEE - 2014J,0
30258,174512.0,EEE - 2014J,0
30259,177186.0,EEE - 2014J,0
30260,236512.0,EEE - 2014J,0
30261,247653.0,EEE - 2014J,0
30262,255449.0,EEE - 2014J,0
30263,270764.0,EEE - 2014J,0
30264,293321.0,EEE - 2014J,0
30265,302363.0,EEE - 2014J,0
30266,316454.0,EEE - 2014J,0
30267,325518.0,EEE - 2014J,0
30268,331622.0,EEE - 2014J,0
30269,337741.0,EEE - 2014J,0
30270,342187.0,EEE - 2014J,0
30271,382432.0,EEE - 2014J,0
30272,388252.0,EEE - 2014J,0
30273,390332.0,EEE - 2014J,0
30274,391572.0,EEE - 2014J,0
30275,402906.0,EEE - 2014J,0
30276,432484.0,EEE - 2014J,0
30277,436900.0,EEE - 2014J,0
30278,443701.0,EEE - 2014J,0
30279,444814.0,EEE - 2014J,0
30280,446397.0,EEE - 2014J,0
30281,466430.0,EEE - 2014J,0
30282,472845.0,EEE - 2014J,0
30283,501422.0,EEE - 2014J,0
30284,510435.0,EEE - 2014J,0
30285,516398.0,EEE - 2014J,0
30286,520750.0,EEE - 2014J,0
30287,520824.0,EEE - 2014J,0
30288,521350.0,EEE - 2014J,0
30289,524431.0,EEE - 2014J,0
30290,542167.0,EEE - 2014J,0
30291,544071.0,EEE - 2014J,0
30292,546400.0,EEE - 2014J,0
30293,551117.0,EEE - 2014J,0
30294,551589.0,EEE - 2014J,0
30295,553753.0,EEE - 2014J,0
30296,554999.0,EEE - 2014J,0
30297,555051.0,EEE - 2014J,0
30298,556450.0,EEE - 2014J,0
30299,558342.0,EEE - 2014J,0
30300,559113.0,EEE - 2014J,0
30301,560953.0,EEE - 2014J,0
30302,564562.0,EEE - 2014J,0
30303,567681.0,EEE - 2014J,0
30304,567892.0,EEE - 2014J,0
30305,567926.0,EEE - 2014J,0
30306,570278.0,EEE - 2014J,0
30307,572659.0,EEE - 2014J,0
30308,573600.0,EEE - 2014J,0
30309,573922.0,EEE - 2014J,0
30310,574565.0,EEE - 2014J,0
30311,582340.0,EEE - 2014J,0
30312,592951.0,EEE - 2014J,0
30313,596423.0,EEE - 2014J,0
30314,596614.0,EEE - 2014J,0
30315,597166.0,EEE - 2014J,0
30316,599059.0,EEE - 2014J,0
30317,601599.0,EEE - 2014J,0
30318,602745.0,EEE - 2014J,0
30319,603700.0,EEE - 2014J,0
30320,604875.0,EEE - 2014J,0
30321,608669.0,EEE - 2014J,0
30322,612157.0,EEE - 2014J,0
30323,623002.0,EEE - 2014J,0
30324,627457.0,EEE - 2014J,0
30325,627500.0,EEE - 2014J,0
30326,629421.0,EEE - 2014J,0
30327,633868.0,EEE - 2014J,0
30328,633995.0,EEE - 2014J,0
30329,634655.0,EEE - 2014J,0
30330,635552.0,EEE - 2014J,0
30331,637292.0,EEE - 2014J,0
30332,637601.0,EEE - 2014J,0
30333,637846.0,EEE - 2014J,0
30334,639232.0,EEE - 2014J,0
30335,640443.0,EEE - 2014J,0
30336,641629.0,EEE - 2014J,0
30337,641716.0,EEE - 2014J,0
30338,642627.0,EEE - 2014J,0
30339,643200.0,EEE - 2014J,0
30340,643269.0,EEE - 2014J,0
30341,643644.0,EEE - 2014J,0
30342,643755.0,EEE - 2014J,0
30343,644064.0,EEE - 2014J,0
30344,644163.0,EEE - 2014J,0
30345,645045.0,EEE - 2014J,0
30346,645151.0,EEE - 2014J,0
30347,645462.0,EEE - 2014J,0
30348,645481.0,EEE - 2014J,0
30349,645867.0,EEE - 2014J,0
30350,646218.0,EEE - 2014J,0
30351,646722.0,EEE - 2014J,0
30352,646747.0,EEE - 2014J,0
30353,647184.0,EEE - 2014J,0
30354,647405.0,EEE - 2014J,0
30355,647518.0,EEE - 2014J,0
30356,647791.0,EEE - 2014J,0
30357,647887.0,EEE - 2014J,0
30358,648250.0,EEE - 2014J,0
30359,648429.0,EEE - 2014J,0
30360,648440.0,EEE - 2014J,0
30361,648652.0,EEE - 2014J,0
30362,648834.0,EEE - 2014J,0
30363,649200.0,EEE - 2014J,0
30364,649230.0,EEE - 2014J,0
30365,649248.0,EEE - 2014J,0
30366,649310.0,EEE - 2014J,0
30367,649332.0,EEE - 2014J,0
30368,649701.0,EEE - 2014J,0
30369,649720.0,EEE - 2014J,0
30370,649755.0,EEE - 2014J,0
30371,649783.0,EEE - 2014J,0
30372,649840.0,EEE - 2014J,0
30373,650105.0,EEE - 2014J,0
30374,650137.0,EEE - 2014J,0
30375,650192.0,EEE - 2014J,0
30376,650223.0,EEE - 2014J,0
30377,650334.0,EEE - 2014J,0
30378,650384.0,EEE - 2014J,0
30379,651086.0,EEE - 2014J,0
30380,651156.0,EEE - 2014J,0
30381,651191.0,EEE - 2014J,0
30382,651298.0,EEE - 2014J,0
30383,651361.0,EEE - 2014J,0
30384,651371.0,EEE - 2014J,0
30385,651384.0,EEE - 2014J,0
30386,651616.0,EEE - 2014J,0
30387,651839.0,EEE - 2014J,0
30388,651915.0,EEE - 2014J,0
30389,652233.0,EEE - 2014J,0
30390,652571.0,EEE - 2014J,0
30391,652606.0,EEE - 2014J,0
30392,652667.0,EEE - 2014J,0
30393,653090.0,EEE - 2014J,0
30394,653608.0,EEE - 2014J,0
30395,653661.0,EEE - 2014J,0
